threshold,tp,fp,tn,fn,false_acceptance_rate,false_rejection_rate,precision,recall,specificity,f1,balanced_accuracy,g_mean,coverage,accepted_critical_failures_confirmed,accepted_failures_worst_case_critical,accepted_fail_case_ids,far_ci95_lower_two_sided,far_ci95_upper_two_sided,far_upper_95_one_sided,precision_ci95_lower,precision_ci95_upper,fixed_cv_f1_std,fixed_cv_recall_std,fixed_cv_far_compliance_rate
0.867778,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.868,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.869,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.87,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.871,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.872,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.873,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.874,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.875,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.876,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.877,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.878,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.879,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.88,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.881,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.882,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.883,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.884,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.885,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.886,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.886667,10,0,14,4,0.0,0.2857142857142857,1.0,0.7142857142857143,1.0,0.8333333333333333,0.8571428571428572,0.8451542547285166,0.35714285714285715,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6915028921812392,1.0,0.2186788614485736,0.2539466260632121,1.0
0.887,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.888,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.889,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.89,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.891,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.892,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.893,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.894,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.894762,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.895,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.896,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.897,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.898,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.899,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.9,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.901,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.902,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.902857,9,0,14,5,0.0,0.35714285714285715,1.0,0.6428571428571429,1.0,0.782608695652174,0.8214285714285714,0.8017837257372732,0.32142857142857145,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6637328831200572,1.0,0.22481696258660436,0.2582204054248575,1.0
0.903,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.904,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.905,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.906,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.907,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.908,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.909,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.91,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.911,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.912,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.913,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.914,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.915,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.916,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.917,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.918,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.919,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.92,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.921,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.922,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.923,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.924,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.925,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.926,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.927,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.928,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.929,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.93,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.931,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.932,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.933,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.934,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.935,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.936,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.937,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.938,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.939,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
0.94,8,0,14,6,0.0,0.42857142857142855,1.0,0.5714285714285714,1.0,0.7272727272727273,0.7857142857142857,0.7559289460184544,0.2857142857142857,,0,,0.0,0.23163576165011648,0.19263617565013527,0.6305833524471808,1.0,0.29028797961870745,0.28867513459481287,1.0
