threshold,n,leakage_groups,tp,fp,tn,fn,technical_far,false_rejection_rate,precision,recall,specificity,f1,balanced_accuracy,g_mean,youden_j,coverage,accepted_high_risk_proxy_failures,group_weighted,fixed_group_cv_f1_std,is_selected
0.113333,237,46,118.0,109.0,10.0,0.0,0.9159663865546218,0.0,0.5198237885462555,1.0,0.08403361344537816,0.6840579710144928,0.542016806722689,0.28988551782622424,0.08403361344537807,0.9578059071729957,103,False,0.14508678366397443,False
0.114,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.115,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.116,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.117,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.118,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.119,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.12,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.1204165,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.121,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.122,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.123,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.124,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.125,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.126,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.127,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.1275,237,46,118.0,93.0,26.0,0.0,0.7815126050420168,0.0,0.5592417061611374,1.0,0.2184873949579832,0.7173252279635258,0.6092436974789917,0.4674263524428027,0.2184873949579833,0.890295358649789,87,False,0.13034560246213714,False
0.128,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.129,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.13,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.131,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.132,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.133,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.134,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.1345835,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.135,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.136,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.137,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.138,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.139,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.14,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.141,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.141667,237,46,118.0,83.0,36.0,0.0,0.6974789915966386,0.0,0.5870646766169154,1.0,0.3025210084033613,0.7398119122257053,0.6512605042016807,0.5500190982169267,0.3025210084033614,0.8481012658227848,77,False,0.12044645719941313,False
0.142,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.143,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.144,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.145,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.1458335,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.146,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.147,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.148,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.149,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.15,237,46,118.0,79.0,40.0,0.0,0.6638655462184874,0.0,0.5989847715736041,1.0,0.33613445378151263,0.7492063492063492,0.6680672268907564,0.5797710356524485,0.33613445378151274,0.8312236286919831,73,False,0.11636388697754409,False
0.151,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.152,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.153,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.154,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.155,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.156,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.1561365,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.157,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.158,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.159,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.16,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.161,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.162,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.162273,237,46,118.0,74.0,45.0,0.0,0.6218487394957983,0.0,0.6145833333333334,1.0,0.37815126050420167,0.7612903225806451,0.6890756302521008,0.6149400462680908,0.37815126050420167,0.810126582278481,68,False,0.11689433295229333,False
0.163,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.164,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.165,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.166,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.167,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.168,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.169,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.17,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.171,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.172,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.173,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.174,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.175,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.176,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.177,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.178,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.179,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.18,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.181,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.1811365,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.182,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.183,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.184,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.185,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.186,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.187,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.188,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.189,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.19,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.191,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.192,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.193,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.194,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.195,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.196,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.197,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.198,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.199,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.2,237,46,118.0,73.0,46.0,0.0,0.6134453781512605,0.0,0.6178010471204188,1.0,0.3865546218487395,0.7637540453074434,0.6932773109243697,0.6217351701880307,0.38655462184873945,0.8059071729957806,67,False,0.11639380673523583,False
0.201,237,46,118.0,63.0,56.0,0.0,0.5294117647058824,0.0,0.6519337016574586,1.0,0.47058823529411764,0.7892976588628763,0.7352941176470589,0.6859943405700354,0.47058823529411775,0.7637130801687764,57,False,0.10492127957426059,False
0.202,237,46,118.0,63.0,56.0,0.0,0.5294117647058824,0.0,0.6519337016574586,1.0,0.47058823529411764,0.7892976588628763,0.7352941176470589,0.6859943405700354,0.47058823529411775,0.7637130801687764,57,False,0.10492127957426059,False
